[[Snapshot 0] [Node /windows/system32/searchindexer.exe_2476] type=5 | type_name=PRINCIPAL_LOCAL | properties=/windows/system32/searchindexer.exe_2476 | label=0 | frequency=4
[[Snapshot 48] [Node session_192.168.223.130_52285] type=3 | type_name=NETFLOW_OBJECT | properties=session_192.168.223.130_52285 | label=0 | frequency=3
[[Snapshot 48] [Node session_192.168.223.130_52271] type=3 | type_name=NETFLOW_OBJECT | properties=session_192.168.223.130_52271 | label=0 | frequency=3
[[Snapshot 48] [Node 192.184.68.225] type=3 | type_name=NETFLOW_OBJECT | properties=192.184.68.225 | label=0 | frequency=4
[[Snapshot 48] [Node connection_192.168.223.130_192.184.68.225] type=3 | type_name=NETFLOW_OBJECT | properties=connection_192.168.223.130_192.184.68.225 | label=0 | frequency=2
[[Snapshot 48] [Node session_157.240.18.35_443] type=3 | type_name=NETFLOW_OBJECT | properties=session_157.240.18.35_443 | label=0 | frequency=1
[[Snapshot 48] [Node 172.217.6.2] type=3 | type_name=NETFLOW_OBJECT | properties=172.217.6.2 | label=0 | frequency=7
[[Snapshot 48] [Node session_192.168.223.130_52288] type=3 | type_name=NETFLOW_OBJECT | properties=session_192.168.223.130_52288 | label=0 | frequency=3
[[Snapshot 48] [Node session_192.184.68.225_443] type=3 | type_name=NETFLOW_OBJECT | properties=session_192.184.68.225_443 | label=0 | frequency=1
[[Snapshot 48] [Node connection_192.168.223.130_172.217.6.2] type=3 | type_name=NETFLOW_OBJECT | properties=connection_192.168.223.130_172.217.6.2 | label=0 | frequency=3
[[Snapshot 48] [Node 52295] type=3 | type_name=NETFLOW_OBJECT | properties=52295 | label=0 | frequency=1
[[Snapshot 48] [Node 52277] type=3 | type_name=NETFLOW_OBJECT | properties=52277 | label=0 | frequency=1
[[Snapshot 48] [Node accounts.google.com/servicelogin?service=mail&passive=true&rm=false&continue=https] type=6 | type_name=NetFlowObject | properties=accounts.google.com/servicelogin?service=mail&passive=true&rm=false&continue=https | label=0 | frequency=1
[[Snapshot 48] [Node accounts.google.com] type=3 | type_name=NETFLOW_OBJECT | properties=accounts.google.com | label=0 | frequency=11
[[Snapshot 48] [Node mail.google.com/accounts/setosid?authuser=0&continue=https%3a%2f%2fmail.google.com%2fmail%2f%3ftab%3dwm%26pli%3d1&osidt=alwu2cs_umh3jnxlbwuybkm2ef8-jvvjhudhyya_d5sta06ao8bpwpekbbr8fmvcnmbijm18sooewtf8vljyz_ckw2xntbakyl1nnnu8coaodqxbd6s5k-162dr5pmivrmozmrdzhuhb] type=6 | type_name=NetFlowObject | properties=mail.google.com/accounts/setosid?authuser=0&continue=https%3a%2f%2fmail.google.com%2fmail%2f%3ftab%3dwm%26pli%3d1&osidt=alwu2cs_umh3jnxlbwuybkm2ef8-jvvjhudhyya_d5sta06ao8bpwpekbbr8fmvcnmbijm18sooewtf8vljyz_ckw2xntbakyl1nnnu8coaodqxbd6s5k-162dr5pmivrmozmrdzhuhb | label=0 | frequency=1
[[Snapshot 48] [Node sb.freeskreen.com/publisher/script.js?bai=461&ut=&uts=&p_cust_params=abt%253d2%2526adexclusion%253d%257cnmg%257clevel2brandsafetynet%2526adunit%253dnewsweek%252fworld%252farticles%2526amp%253dn%2526article_id%253d1265696%2526cat%253dnwus-world%2526content%253dnews%2526focus%253dy%2526layout%253dweb%2526nopassfq%253dn%2526page_type%253darticle%2526paragraphs%253d12%2526pos%253doop2%2526referrer%253dexternal%2526refresh%253dn%2526total_ads%253d6%2526trsource%253ddirect%2526ts%253dnonpromoted%2526video%253dy%2526video_type%253drelated%2526w1200%253dn&flc=world&slc=&windowlocation=https%3a%2f%2fwww.newsweek.com%2fstonehenge-winter-solstice-watch-online-time-where-1265696&gdpr=0&cs=bozjzy6ozjzy6ahabbenb6aaaaaiyaaa] type=6 | type_name=NetFlowObject | properties=sb.freeskreen.com/publisher/script.js?bai=461&ut=&uts=&p_cust_params=abt%253d2%2526adexclusion%253d%257cnmg%257clevel2brandsafetynet%2526adunit%253dnewsweek%252fworld%252farticles%2526amp%253dn%2526article_id%253d1265696%2526cat%253dnwus-world%2526content%253dnews%2526focus%253dy%2526layout%253dweb%2526nopassfq%253dn%2526page_type%253darticle%2526paragraphs%253d12%2526pos%253doop2%2526referrer%253dexternal%2526refresh%253dn%2526total_ads%253d6%2526trsource%253ddirect%2526ts%253dnonpromoted%2526video%253dy%2526video_type%253drelated%2526w1200%253dn&flc=world&slc=&windowlocation=https%3a%2f%2fwww.newsweek.com%2fstonehenge-winter-solstice-watch-online-time-where-1265696&gdpr=0&cs=bozjzy6ozjzy6ahabbenb6aaaaaiyaaa | label=0 | frequency=1
[[Snapshot 48] [Node mail.google.com/mail/?tab=wm&pli=1] type=6 | type_name=NetFlowObject | properties=mail.google.com/mail/?tab=wm&pli=1 | label=0 | frequency=1
[[Snapshot 48] [Node trends.revcontent.com/seg.php?callback=jquery11020272616848583658_1545427960746&widgets=669%7c3887&creatives=&_=1545427960747] type=6 | type_name=NetFlowObject | properties=trends.revcontent.com/seg.php?callback=jquery11020272616848583658_1545427960746&widgets=669%7c3887&creatives=&_=1545427960747 | label=0 | frequency=1
[[Snapshot 48] [Node trends.revcontent.com/page.php?callback=jquery11020272616848583658_1545427960744&i=20161e5af542cb9437502c47e9924eaae3b93edc780f1f87678291345624d4a0&p=62e4ad21d34ace628b8548aa7e52ae752f3784fb95e53562f08e62dbba77681f&_=1545427960745] type=6 | type_name=NetFlowObject | properties=trends.revcontent.com/page.php?callback=jquery11020272616848583658_1545427960744&i=20161e5af542cb9437502c47e9924eaae3b93edc780f1f87678291345624d4a0&p=62e4ad21d34ace628b8548aa7e52ae752f3784fb95e53562f08e62dbba77681f&_=1545427960745 | label=0 | frequency=1
[[Snapshot 48] [Node securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=1519072367077116&correlator=1073858918086057&output=json_html&callback=googletag.impl.pubads.callbackproxy1&impl=fif&adsid=nt&eid=21062069&vrg=285&guci=2.2.0.0.2.2.0.0&plat=1%3a1081352%2c2%3a1081352&sc=1&sfv=1-0-31&iu=%2f5284%2fsyn.newsweek%2fbtf_nw&sz=300x250&cookie=id%3dfbef4c0bbde281a5%3at%3d1545427929%3as%3dalni_mbtpvkrlasdbdnnk5nc5foxrxmyuw&cdm=newsweek.com&bc=13&lmt=1545427961&dt=1545427961941&dlt=1545427953539&idt=8363&ea=0&frm=23&biw=1007&bih=576&isw=300&ish=250&oid=3&adx=681&ady=1399&adk=2819162765&uci=hyppo4g1nbsv&ifi=1&ifk=3317863325&u_tz=-300&u_his=1&u_h=864&u_w=1536&u_ah=826&u_aw=1536&u_cd=24&u_sd=1.25&flash=0&nhd=1&url=https%3a%2f%2fwww.newsweek.com%2fstonehenge-winter-solstice-watch-online-time-where-1265696&top=https%3a%2f%2fwww.newsweek.com%2fstonehenge-winter-solstice-watch-online-time-where-1265696&dssz=12&icsg=170&std=20&vis=1&scr_x=0&scr_y=0&ga_vid=1651902817.1545427924&ga_sid=1545427962&ga_hid=286703881&fws=256] type=6 | type_name=NetFlowObject | properties=securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=1519072367077116&correlator=1073858918086057&output=json_html&callback=googletag.impl.pubads.callbackproxy1&impl=fif&adsid=nt&eid=21062069&vrg=285&guci=2.2.0.0.2.2.0.0&plat=1%3a1081352%2c2%3a1081352&sc=1&sfv=1-0-31&iu=%2f5284%2fsyn.newsweek%2fbtf_nw&sz=300x250&cookie=id%3dfbef4c0bbde281a5%3at%3d1545427929%3as%3dalni_mbtpvkrlasdbdnnk5nc5foxrxmyuw&cdm=newsweek.com&bc=13&lmt=1545427961&dt=1545427961941&dlt=1545427953539&idt=8363&ea=0&frm=23&biw=1007&bih=576&isw=300&ish=250&oid=3&adx=681&ady=1399&adk=2819162765&uci=hyppo4g1nbsv&ifi=1&ifk=3317863325&u_tz=-300&u_his=1&u_h=864&u_w=1536&u_ah=826&u_aw=1536&u_cd=24&u_sd=1.25&flash=0&nhd=1&url=https%3a%2f%2fwww.newsweek.com%2fstonehenge-winter-solstice-watch-online-time-where-1265696&top=https%3a%2f%2fwww.newsweek.com%2fstonehenge-winter-solstice-watch-online-time-where-1265696&dssz=12&icsg=170&std=20&vis=1&scr_x=0&scr_y=0&ga_vid=1651902817.1545427924&ga_sid=1545427962&ga_hid=286703881&fws=256 | label=0 | frequency=1
[[Snapshot 48] [Node connection_192.168.223.130_205.185.216.42] type=3 | type_name=NETFLOW_OBJECT | properties=connection_192.168.223.130_205.185.216.42 | label=0 | frequency=7
[[Snapshot 48] [Node 52305] type=3 | type_name=NETFLOW_OBJECT | properties=52305 | label=0 | frequency=1
[[Snapshot 48] [Node mail.google.com/mail/u/0/?tab=wm&pli=1] type=6 | type_name=NetFlowObject | properties=mail.google.com/mail/u/0/?tab=wm&pli=1 | label=0 | frequency=1
[[Snapshot 48] [Node 192.184.68.242] type=3 | type_name=NETFLOW_OBJECT | properties=192.184.68.242 | label=0 | frequency=5
[[Snapshot 48] [Node session_192.184.68.242_443] type=3 | type_name=NETFLOW_OBJECT | properties=session_192.184.68.242_443 | label=0 | frequency=1
[[Snapshot 48] [Node session_192.168.223.130_52297] type=3 | type_name=NETFLOW_OBJECT | properties=session_192.168.223.130_52297 | label=0 | frequency=3
[[Snapshot 48] [Node connection_192.168.223.130_192.184.68.242] type=3 | type_name=NETFLOW_OBJECT | properties=connection_192.168.223.130_192.184.68.242 | label=0 | frequency=2
[[Snapshot 48] [Node 35.201.83.118] type=3 | type_name=NETFLOW_OBJECT | properties=35.201.83.118 | label=0 | frequency=4
[[Snapshot 48] [Node session_192.168.223.130_52293] type=3 | type_name=NETFLOW_OBJECT | properties=session_192.168.223.130_52293 | label=0 | frequency=3
[[Snapshot 48] [Node 205.185.216.42] type=3 | type_name=NETFLOW_OBJECT | properties=205.185.216.42 | label=0 | frequency=8
[[Snapshot 48] [Node 68.67.179.232] type=3 | type_name=NETFLOW_OBJECT | properties=68.67.179.232 | label=0 | frequency=5
[[Snapshot 48] [Node connection_192.168.223.130_192.132.33.27] type=3 | type_name=NETFLOW_OBJECT | properties=connection_192.168.223.130_192.132.33.27 | label=0 | frequency=2
[[Snapshot 48] [Node 54.174.2.102] type=3 | type_name=NETFLOW_OBJECT | properties=54.174.2.102 | label=0 | frequency=4
[[Snapshot 48] [Node connection_192.168.223.130_54.174.2.102] type=3 | type_name=NETFLOW_OBJECT | properties=connection_192.168.223.130_54.174.2.102 | label=0 | frequency=2
[[Snapshot 48] [Node session_192.168.223.130_52296] type=3 | type_name=NETFLOW_OBJECT | properties=session_192.168.223.130_52296 | label=0 | frequency=3
[[Snapshot 48] [Node session_54.174.2.102_443] type=3 | type_name=NETFLOW_OBJECT | properties=session_54.174.2.102_443 | label=0 | frequency=1
[[Snapshot 48] [Node 34.233.218.142] type=3 | type_name=NETFLOW_OBJECT | properties=34.233.218.142 | label=0 | frequency=4
[[Snapshot 48] [Node connection_192.168.223.130_34.233.218.142] type=3 | type_name=NETFLOW_OBJECT | properties=connection_192.168.223.130_34.233.218.142 | label=0 | frequency=2
[[Snapshot 48] [Node session_192.168.223.130_52299] type=3 | type_name=NETFLOW_OBJECT | properties=session_192.168.223.130_52299 | label=0 | frequency=3
[[Snapshot 48] [Node session_192.168.223.130_52294] type=3 | type_name=NETFLOW_OBJECT | properties=session_192.168.223.130_52294 | label=0 | frequency=3
[[Snapshot 48] [Node session_35.201.83.118_443] type=3 | type_name=NETFLOW_OBJECT | properties=session_35.201.83.118_443 | label=0 | frequency=1
[[Snapshot 48] [Node connection_192.168.223.130_207.244.121.27] type=3 | type_name=NETFLOW_OBJECT | properties=connection_192.168.223.130_207.244.121.27 | label=0 | frequency=2
[[Snapshot 48] [Node 207.244.121.27] type=3 | type_name=NETFLOW_OBJECT | properties=207.244.121.27 | label=0 | frequency=3
[[Snapshot 48] [Node 192.132.33.27] type=3 | type_name=NETFLOW_OBJECT | properties=192.132.33.27 | label=0 | frequency=4
[[Snapshot 48] [Node connection_192.168.223.130_35.201.83.118] type=3 | type_name=NETFLOW_OBJECT | properties=connection_192.168.223.130_35.201.83.118 | label=0 | frequency=2
[[Snapshot 48] [Node session_207.244.121.27_443] type=3 | type_name=NETFLOW_OBJECT | properties=session_207.244.121.27_443 | label=0 | frequency=1
[[Snapshot 48] [Node session_192.132.33.27_443] type=3 | type_name=NETFLOW_OBJECT | properties=session_192.132.33.27_443 | label=0 | frequency=1
[[Snapshot 48] [Node session_192.168.223.130_52298] type=3 | type_name=NETFLOW_OBJECT | properties=session_192.168.223.130_52298 | label=0 | frequency=3
[[Snapshot 48] [Node connection_192.168.223.130_68.67.179.232] type=3 | type_name=NETFLOW_OBJECT | properties=connection_192.168.223.130_68.67.179.232 | label=0 | frequency=2
[[Snapshot 48] [Node session_192.168.223.130_52292] type=3 | type_name=NETFLOW_OBJECT | properties=session_192.168.223.130_52292 | label=0 | frequency=3
[[Snapshot 48] [Node session_68.67.179.232_443] type=3 | type_name=NETFLOW_OBJECT | properties=session_68.67.179.232_443 | label=0 | frequency=1
[[Snapshot 48] [Node session_34.233.218.142_443] type=3 | type_name=NETFLOW_OBJECT | properties=session_34.233.218.142_443 | label=0 | frequency=1
[[Snapshot 48] [Node connection_192.168.223.130_204.11.109.65] type=3 | type_name=NETFLOW_OBJECT | properties=connection_192.168.223.130_204.11.109.65 | label=0 | frequency=4
[[Snapshot 48] [Node 1545427963814eh&zx=1545427963820] type=5 | type_name=PRINCIPAL_LOCAL | properties=1545427963814eh&zx=1545427963820 | label=0 | frequency=2
[[Snapshot 48] [Node 52310] type=3 | type_name=NETFLOW_OBJECT | properties=52310 | label=0 | frequency=2
[[Snapshot 48] [Node mail.google.com/_/scs/mail-static/_/js/k=gmail.main.en_gb.8yyqxf-wcky.o/am=_eqwjafk9t3h_yictzecfg6gujaa7p-mieulb_uneqkisgt-z8p7m-el8p8vvr0aaaaaaaaaaaaaaaaaaacuqbmt/rt=j/d=1/im=1/dg=0/rs=ahgwq9ct5cmmztj_dmcusrju8whycgxlbw/m=spssplspitm_ispttit] type=6 | type_name=NetFlowObject | properties=mail.google.com/_/scs/mail-static/_/js/k=gmail.main.en_gb.8yyqxf-wcky.o/am=_eqwjafk9t3h_yictzecfg6gujaa7p-mieulb_uneqkisgt-z8p7m-el8p8vvr0aaaaaaaaaaaaaaaaaaacuqbmt/rt=j/d=1/im=1/dg=0/rs=ahgwq9ct5cmmztj_dmcusrju8whycgxlbw/m=spssplspitm_ispttit | label=0 | frequency=1
[[Snapshot 48] [Node mail.google.com/_/scs/mail-static/_/ss/k=gmail.main.18tvla2g6t8iw.l.f4.o/am=_eqwjafk9t3h_yictzecfg6gujaa7p-mieulb_uneqkisgt-z8p7m-gl8p8vvz0aaaaaaaaaaaaaaaaaaacuqbmt/d=1/excm=atov/rs=ahgwq9alpy6az3nsihn5ywn-r_fxnyacjg] type=6 | type_name=NetFlowObject | properties=mail.google.com/_/scs/mail-static/_/ss/k=gmail.main.18tvla2g6t8iw.l.f4.o/am=_eqwjafk9t3h_yictzecfg6gujaa7p-mieulb_uneqkisgt-z8p7m-gl8p8vvz0aaaaaaaaaaaaaaaaaaacuqbmt/d=1/excm=atov/rs=ahgwq9alpy6az3nsihn5ywn-r_fxnyacjg | label=0 | frequency=1
[[Snapshot 48] [Node 52.20.58.42] type=3 | type_name=NETFLOW_OBJECT | properties=52.20.58.42 | label=0 | frequency=4
[[Snapshot 48] [Node connection_192.168.223.130_52.20.58.42] type=3 | type_name=NETFLOW_OBJECT | properties=connection_192.168.223.130_52.20.58.42 | label=0 | frequency=2
[[Snapshot 48] [Node securepubads.g.doubleclick.net/pcs/view?xai=akaojsuzmp6dgoo0-zajafxwdtv-vpohwtqfny6ctltt9zz5-exxkynv93bir9dnxe49j-_97ae8xy1oppu2q5zzjjq8np1qmfc97uhkimkwzr7qfoghbutqf0q3veumrw6ildr52_9yzmwqfqdngfjmrk7hqwt4hc1terbislhf9cldnl8dvikhndvscogkt__xdbfuy0qwnnroucxavtopgrf5ywvh307umfma_ugzwflolxisu-ja1hvaymd4fephnbszkpufo2_f&sai=amfl-yshclzum6qluawyinshdp-z4bx8j9jgwrcu-76no6ygv2ktqwnjgiquy8ogpif8jlm4tp00elwsm6upal_uyucz4qy6ek3antvju1j8qa&sig=cg0arkjszc0jcwtqumy6eae&urlfix=1&adurl=] type=6 | type_name=NetFlowObject | properties=securepubads.g.doubleclick.net/pcs/view?xai=akaojsuzmp6dgoo0-zajafxwdtv-vpohwtqfny6ctltt9zz5-exxkynv93bir9dnxe49j-_97ae8xy1oppu2q5zzjjq8np1qmfc97uhkimkwzr7qfoghbutqf0q3veumrw6ildr52_9yzmwqfqdngfjmrk7hqwt4hc1terbislhf9cldnl8dvikhndvscogkt__xdbfuy0qwnnroucxavtopgrf5ywvh307umfma_ugzwflolxisu-ja1hvaymd4fephnbszkpufo2_f&sai=amfl-yshclzum6qluawyinshdp-z4bx8j9jgwrcu-76no6ygv2ktqwnjgiquy8ogpif8jlm4tp00elwsm6upal_uyucz4qy6ek3antvju1j8qa&sig=cg0arkjszc0jcwtqumy6eae&urlfix=1&adurl= | label=0 | frequency=1
[[Snapshot 48] [Node mail.google.com/mail/u/0/] type=6 | type_name=NetFlowObject | properties=mail.google.com/mail/u/0/ | label=0 | frequency=1
[[Snapshot 48] [Node session_192.168.223.130_52313] type=3 | type_name=NETFLOW_OBJECT | properties=session_192.168.223.130_52313 | label=0 | frequency=3
[[Snapshot 48] [Node session_52.20.58.42_443] type=3 | type_name=NETFLOW_OBJECT | properties=session_52.20.58.42_443 | label=0 | frequency=1
[[Snapshot 48] [Node securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=3993931108279125&correlator=4221138911963848&output=json_html&callback=googletag.impl.pubads.callbackproxy1&impl=fif&adsid=nt&eid=21062797&vrg=285&guci=2.2.0.0.2.2.0.0&plat=1%3a1081352%2c2%3a1081352&sc=1&sfv=1-0-31&iu=%2f5284%2fsyn.newsweek%2fbtf_nw&sz=300x250&cookie=id%3dfbef4c0bbde281a5%3at%3d1545427929%3as%3dalni_mbtpvkrlasdbdnnk5nc5foxrxmyuw&cdm=newsweek.com&bc=13&lmt=1545427963&dt=1545427963002&dlt=1545427953541&idt=9428&ea=0&frm=23&biw=1007&bih=576&isw=300&ish=250&oid=3&adx=681&ady=1862&adk=2819162765&uci=8ll18nps1ffy&ifi=1&ifk=2903003195&u_tz=-300&u_his=1&u_h=864&u_w=1536&u_ah=826&u_aw=1536&u_cd=24&u_sd=1.25&flash=0&nhd=1&url=https%3a%2f%2fwww.newsweek.com%2fstonehenge-winter-solstice-watch-online-time-where-1265696&top=https%3a%2f%2fwww.newsweek.com%2fstonehenge-winter-solstice-watch-online-time-where-1265696&dssz=12&icsg=170&std=20&vis=1&scr_x=0&scr_y=0&ga_vid=1651902817.1545427924&ga_sid=1545427963&ga_hid=298448071&fws=256] type=6 | type_name=NetFlowObject | properties=securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=3993931108279125&correlator=4221138911963848&output=json_html&callback=googletag.impl.pubads.callbackproxy1&impl=fif&adsid=nt&eid=21062797&vrg=285&guci=2.2.0.0.2.2.0.0&plat=1%3a1081352%2c2%3a1081352&sc=1&sfv=1-0-31&iu=%2f5284%2fsyn.newsweek%2fbtf_nw&sz=300x250&cookie=id%3dfbef4c0bbde281a5%3at%3d1545427929%3as%3dalni_mbtpvkrlasdbdnnk5nc5foxrxmyuw&cdm=newsweek.com&bc=13&lmt=1545427963&dt=1545427963002&dlt=1545427953541&idt=9428&ea=0&frm=23&biw=1007&bih=576&isw=300&ish=250&oid=3&adx=681&ady=1862&adk=2819162765&uci=8ll18nps1ffy&ifi=1&ifk=2903003195&u_tz=-300&u_his=1&u_h=864&u_w=1536&u_ah=826&u_aw=1536&u_cd=24&u_sd=1.25&flash=0&nhd=1&url=https%3a%2f%2fwww.newsweek.com%2fstonehenge-winter-solstice-watch-online-time-where-1265696&top=https%3a%2f%2fwww.newsweek.com%2fstonehenge-winter-solstice-watch-online-time-where-1265696&dssz=12&icsg=170&std=20&vis=1&scr_x=0&scr_y=0&ga_vid=1651902817.1545427924&ga_sid=1545427963&ga_hid=298448071&fws=256 | label=0 | frequency=1
[[Snapshot 48] [Node securepubads.g.doubleclick.net/pcs/view?xai=akaojst5z0i5otj8ryng0z-fpcfuvi5hms6tbazapdzqiwgqhgojqal9grjzk-gc6zihjkjc1b-snwwjmxa_t78-_fvfjz4ocanj4gnl2lphkktffrf3meq0j0wgq6dor9c_r5qfrsmnnz6zvill5hymgl6nrrns_ymzs8h1zhywbze0mhu8yyc89qp5vfaflrn8dvbprzu8zpfa61pt5yrxyp3bad0ex9eliway6skplukvli0bejshwau5nf4pt1xep3s3zjzna-8t&sai=amfl-yq41mwi7wy3scz8jz1v1jteyihyiy-6qwvonv3l2uxqnkyhfmqxlny9agsn7sp29onxietxmr0skqwmiczenufk1mzh6h0n1eqdhvorca&sig=cg0arkjszlmfvi2p7i0-eae&urlfix=1&adurl=] type=6 | type_name=NetFlowObject | properties=securepubads.g.doubleclick.net/pcs/view?xai=akaojst5z0i5otj8ryng0z-fpcfuvi5hms6tbazapdzqiwgqhgojqal9grjzk-gc6zihjkjc1b-snwwjmxa_t78-_fvfjz4ocanj4gnl2lphkktffrf3meq0j0wgq6dor9c_r5qfrsmnnz6zvill5hymgl6nrrns_ymzs8h1zhywbze0mhu8yyc89qp5vfaflrn8dvbprzu8zpfa61pt5yrxyp3bad0ex9eliway6skplukvli0bejshwau5nf4pt1xep3s3zjzna-8t&sai=amfl-yq41mwi7wy3scz8jz1v1jteyihyiy-6qwvonv3l2uxqnkyhfmqxlny9agsn7sp29onxietxmr0skqwmiczenufk1mzh6h0n1eqdhvorca&sig=cg0arkjszlmfvi2p7i0-eae&urlfix=1&adurl= | label=0 | frequency=1
[[Snapshot 48] [Node connection_192.168.223.130_69.172.216.58] type=3 | type_name=NETFLOW_OBJECT | properties=connection_192.168.223.130_69.172.216.58 | label=0 | frequency=3
[[Snapshot 48] [Node rules.quantcount.com/rules-p-ad1qr93xuf6ac.js] type=6 | type_name=NetFlowObject | properties=rules.quantcount.com/rules-p-ad1qr93xuf6ac.js | label=0 | frequency=1
[[Snapshot 48] [Node rules.quantcount.com] type=3 | type_name=NETFLOW_OBJECT | properties=rules.quantcount.com | label=0 | frequency=2
[[Snapshot 48] [Node 69.172.216.58] type=3 | type_name=NETFLOW_OBJECT | properties=69.172.216.58 | label=0 | frequency=4
[[Snapshot 48] [Node session_204.11.109.65_443] type=3 | type_name=NETFLOW_OBJECT | properties=session_204.11.109.65_443 | label=0 | frequency=1
[[Snapshot 48] [Node 52352] type=3 | type_name=NETFLOW_OBJECT | properties=52352 | label=0 | frequency=1
[[Snapshot 48] [Node mail.google.com/mail/u/0/?ui=2&view=bsp&ver=ohhl4rw8mbn4] type=6 | type_name=NetFlowObject | properties=mail.google.com/mail/u/0/?ui=2&view=bsp&ver=ohhl4rw8mbn4 | label=0 | frequency=1
[[Snapshot 48] [Node 204.11.109.65] type=3 | type_name=NETFLOW_OBJECT | properties=204.11.109.65 | label=0 | frequency=5
[[Snapshot 48] [Node 52.85.117.47] type=3 | type_name=NETFLOW_OBJECT | properties=52.85.117.47 | label=0 | frequency=4
[[Snapshot 48] [Node ssl.gstatic.com/mail/sprites/general_black-2eb471de5e5ea7371fa18ebc5339694d.png] type=6 | type_name=NetFlowObject | properties=ssl.gstatic.com/mail/sprites/general_black-2eb471de5e5ea7371fa18ebc5339694d.png | label=0 | frequency=1
[[Snapshot 48] [Node www.gstatic.com/og/_/js/k=og.qtm.en_us.pkujeu8lgiw.o/rt=j/m=qglq_dq_sfqawdqndqdidqmdqsdqdgmqmutsdqbg/exm=qaawqabrqaddqaidqaloqanoqebrqeinqhawqhbrqhchqhgaqhidqhinqhloqhmnqhnoqhpcqhprqhsfqhtbqhtt/d=1/ed=1/rs=aa2yrtuk_tcxccmfgihe5pcb3lgiy1qlaw] type=6 | type_name=NetFlowObject | properties=www.gstatic.com/og/_/js/k=og.qtm.en_us.pkujeu8lgiw.o/rt=j/m=qglq_dq_sfqawdqndqdidqmdqsdqdgmqmutsdqbg/exm=qaawqabrqaddqaidqaloqanoqebrqeinqhawqhbrqhchqhgaqhidqhinqhloqhmnqhnoqhpcqhprqhsfqhtbqhtt/d=1/ed=1/rs=aa2yrtuk_tcxccmfgihe5pcb3lgiy1qlaw | label=0 | frequency=1
[[Snapshot 48] [Node www.gstatic.com/og/_/ss/k=og.qtm.-1mw6oloyfmbo0.l.f4.o/m=q_dq_sfqawdqndqdidqmd/excm=qaawqabrqaddqaidqaloqanoqebrqeinqhawqhbrqhchqhgaqhidqhinqhloqhmnqhnoqhpcqhprqhsfqhtbqhtt/d=1/ed=1/rs=aa2yrtvvpynzhn0s3kviq4sznysdxke2dw] type=6 | type_name=NetFlowObject | properties=www.gstatic.com/og/_/ss/k=og.qtm.-1mw6oloyfmbo0.l.f4.o/m=q_dq_sfqawdqndqdidqmd/excm=qaawqabrqaddqaidqaloqanoqebrqeinqhawqhbrqhchqhgaqhidqhinqhloqhmnqhnoqhpcqhprqhsfqhtbqhtt/d=1/ed=1/rs=aa2yrtvvpynzhn0s3kviq4sznysdxke2dw | label=0 | frequency=1
[[Snapshot 48] [Node mail.google.com/_/scs/mail-static/_/js/k=gmail.main.en_gb.8yyqxf-wcky.o/am=_eqwjafk9t3h_yictzecfg6gujaa7p-mieulb_uneqkisgt-z8p7m-el8p8vvr0aaaaaaaaaaaaaaaaaaacuqbmt/rt=j/d=1/exm=itm_ispitsplspssptt/ed=1/im=1/rs=ahgwq9ct5cmmztj_dmcusrju8whycgxlbw/m=f] type=6 | type_name=NetFlowObject | properties=mail.google.com/_/scs/mail-static/_/js/k=gmail.main.en_gb.8yyqxf-wcky.o/am=_eqwjafk9t3h_yictzecfg6gujaa7p-mieulb_uneqkisgt-z8p7m-el8p8vvr0aaaaaaaaaaaaaaaaaaacuqbmt/rt=j/d=1/exm=itm_ispitsplspssptt/ed=1/im=1/rs=ahgwq9ct5cmmztj_dmcusrju8whycgxlbw/m=f | label=0 | frequency=1
[[Snapshot 48] [Node mail.google.com/_/scs/mail-static/_/ss/k=gmail.main.18tvla2g6t8iw.l.f4.o/am=_eqwjafk9t3h_yictzecfo6gujaa7p-mieulb_uneqkisgt-z8p7m-gl8p8vvz0aaaaaaaaaaaaaaaaaaacuqbmt/d=1/excm=atov/rs=ahgwq9bslpo-aw1tkffdibbqzcznsauzgq] type=6 | type_name=NetFlowObject | properties=mail.google.com/_/scs/mail-static/_/ss/k=gmail.main.18tvla2g6t8iw.l.f4.o/am=_eqwjafk9t3h_yictzecfo6gujaa7p-mieulb_uneqkisgt-z8p7m-gl8p8vvz0aaaaaaaaaaaaaaaaaaacuqbmt/d=1/excm=atov/rs=ahgwq9bslpo-aw1tkffdibbqzcznsauzgq | label=0 | frequency=1
[[Snapshot 48] [Node mail.google.com/_/scs/mail-static/_/ss/k=gmail.main.18tvla2g6t8iw.l.f4.o/am=_eqwjafk9t3h_yictzecfk6gujaa7p-mieulb_uneqkisgt-z8p7m-gl8p8vvz0aaaaaaaaaaaaaaaaaaacuqbmt/d=1/excm=atov/rs=ahgwq9dojqpuqmt965hydlljyagqzihnga] type=6 | type_name=NetFlowObject | properties=mail.google.com/_/scs/mail-static/_/ss/k=gmail.main.18tvla2g6t8iw.l.f4.o/am=_eqwjafk9t3h_yictzecfk6gujaa7p-mieulb_uneqkisgt-z8p7m-gl8p8vvz0aaaaaaaaaaaaaaaaaaacuqbmt/d=1/excm=atov/rs=ahgwq9dojqpuqmt965hydlljyagqzihnga | label=0 | frequency=1
