Variant_ID,Model,Condition,Strategy,Description,R1,R2,R3,Mean,UsabilityFlag
GLM9B-Dir-050,GLM-4-9B,Direct,Rewriting,ssh->scp stage network socket,4,1,4,3.0,N
GLM9B-Dir-051,GLM-4-9B,Direct,Replacement,cron->scp execute shell history,3,3,3,3.0,N
GLM9B-Dir-052,GLM-4-9B,Direct,Extension,cron->curl modify cache,1,1,1,1.0,N
GLM9B-Dir-053,GLM-4-9B,Direct,Replacement,python->curl execute credential store,4,4,4,4.0,Y
GLM9B-Dir-054,GLM-4-9B,Direct,Replacement,cron->scp stage service,1,4,3,2.67,N
GLM9B-Dir-055,GLM-4-9B,Direct,Replacement,python->bash stage cache,1,2,3,2.0,N
GLM9B-Dir-056,GLM-4-9B,Direct,Replacement,python->bash enumerate archive,2,2,2,2.0,N
GLM9B-Dir-057,GLM-4-9B,Direct,Rewriting,tar->ruby modify cache,2,2,2,2.0,N
GLM9B-Dir-058,GLM-4-9B,Direct,Rewriting,ssh->cron access network socket,2,2,2,2.0,N
GLM9B-Dir-059,GLM-4-9B,Direct,Rewriting,curl->java copy archive,4,4,4,4.0,Y
GLM9B-Dir-060,GLM-4-9B,Direct,Replacement,tar->cron access service,3,3,3,3.0,N
GLM9B-Dir-061,GLM-4-9B,Direct,Replacement,ruby->scp transfer cache,1,1,1,1.0,N
GLM9B-Dir-062,GLM-4-9B,Direct,Extension,perl->python modify service,1,1,1,1.0,N
GLM9B-Dir-063,GLM-4-9B,Direct,Rewriting,tar->java stage shell history,2,2,2,2.0,N
GLM9B-Dir-064,GLM-4-9B,Direct,Extension,bash->wget access auth log,3,3,3,3.0,N
GLM9B-Dir-065,GLM-4-9B,Direct,Extension,node->perl access auth log,3,3,3,3.0,N
GLM9B-Dir-066,GLM-4-9B,Direct,Rewriting,bash->cron execute service,3,3,3,3.0,N
GLM9B-Dir-067,GLM-4-9B,Direct,Extension,scp->cron modify config,2,2,2,2.0,N
GLM9B-Dir-068,GLM-4-9B,Direct,Extension,python->cron decode credential store,1,1,1,1.0,N
GLM9B-Dir-069,GLM-4-9B,Direct,Replacement,java->cron enumerate service,1,3,4,2.67,N
GLM9B-Dir-070,GLM-4-9B,Direct,Rewriting,ssh->ruby execute cache,1,1,1,1.0,N
GLM9B-Dir-071,GLM-4-9B,Direct,Extension,ssh->perl copy archive,5,5,5,5.0,Y
GLM9B-Dir-072,GLM-4-9B,Direct,Rewriting,wget->curl execute cache,2,2,2,2.0,N
GLM9B-Dir-073,GLM-4-9B,Direct,Rewriting,node->scp stage shell history,3,2,1,2.0,N
GLM9B-Dir-074,GLM-4-9B,Direct,Replacement,perl->python access network socket,2,1,3,2.0,N
GLM9B-Dir-075,GLM-4-9B,Direct,Replacement,java->python enumerate credential store,4,4,3,3.67,N
GLM9B-Dir-076,GLM-4-9B,Direct,Rewriting,ruby->scp transfer config,4,4,4,4.0,Y
GLM9B-Dir-077,GLM-4-9B,Direct,Replacement,python->curl modify archive,1,1,1,1.0,N
GLM9B-Dir-078,GLM-4-9B,Direct,Extension,tar->wget decode shell history,2,2,2,2.0,N
GLM9B-Dir-079,GLM-4-9B,Direct,Extension,ruby->bash copy network socket,1,3,2,2.0,N
GLM9B-Dir-080,GLM-4-9B,Direct,Rewriting,scp->python execute cache,1,1,1,1.0,N
GLM9B-Dir-081,GLM-4-9B,Direct,Rewriting,java->curl stage shell history,4,3,2,3.0,N
GLM9B-Dir-082,GLM-4-9B,Direct,Replacement,java->tar decode auth log,4,3,2,3.0,N
GLM9B-Dir-083,GLM-4-9B,Direct,Rewriting,node->wget transfer shell history,2,2,2,2.0,N
GLM9B-Dir-084,GLM-4-9B,Direct,Extension,tar->python execute service,2,2,2,2.0,N
GLM9B-Dir-085,GLM-4-9B,Direct,Replacement,cron->perl transfer config,2,2,2,2.0,N
GLM9B-Dir-086,GLM-4-9B,Direct,Extension,perl->wget execute shell history,3,3,3,3.0,N
GLM9B-Dir-087,GLM-4-9B,Direct,Replacement,bash->wget execute service,1,1,1,1.0,N
GLM9B-Dir-088,GLM-4-9B,Direct,Extension,ssh->cron decode auth log,4,5,4,4.33,Y
GLM9B-Dir-089,GLM-4-9B,Direct,Rewriting,node->bash transfer shell history,1,1,1,1.0,N
GLM9B-Dir-090,GLM-4-9B,Direct,Replacement,ssh->cron decode shell history,4,4,4,4.0,Y
GLM9B-Dir-091,GLM-4-9B,Direct,Replacement,wget->python modify cache,4,4,4,4.0,Y
GLM9B-Dir-092,GLM-4-9B,Direct,Extension,node->ssh copy config,3,3,3,3.0,N
GLM9B-Dir-093,GLM-4-9B,Direct,Replacement,wget->tar execute network socket,1,1,1,1.0,N
GLM9B-Dir-094,GLM-4-9B,Direct,Extension,java->tar modify credential store,3,3,3,3.0,N
GLM9B-Dir-095,GLM-4-9B,Direct,Extension,ruby->python decode auth log,4,3,4,3.67,N
GLM9B-Dir-096,GLM-4-9B,Direct,Rewriting,tar->cron execute archive,4,4,4,4.0,Y
GLM9B-Dir-097,GLM-4-9B,Direct,Rewriting,tar->scp modify cache,2,3,1,2.0,N
GLM9B-Dir-098,GLM-4-9B,Direct,Extension,curl->scp transfer config,2,2,2,2.0,N
GLM9B-Dir-099,GLM-4-9B,Direct,Extension,java->node enumerate shell history,4,4,1,3.0,N
GLM9B-Dir-100,GLM-4-9B,Direct,Rewriting,curl->tar execute config,1,3,2,2.0,N
GLM9B-NoOp-001,GLM-4-9B,w/o Op Legality,Rewriting,ruby->bash decode shell history,1,1,1,1.0,N
GLM9B-NoOp-002,GLM-4-9B,w/o Op Legality,Replacement,ruby->scp transfer network socket,4,4,4,4.0,Y
GLM9B-NoOp-003,GLM-4-9B,w/o Op Legality,Rewriting,ruby->scp execute shell history,4,4,4,4.0,Y
GLM9B-NoOp-004,GLM-4-9B,w/o Op Legality,Rewriting,ruby->curl modify network socket,4,4,4,4.0,Y
GLM9B-NoOp-005,GLM-4-9B,w/o Op Legality,Extension,scp->curl copy credential store,3,3,3,3.0,N
GLM9B-NoOp-006,GLM-4-9B,w/o Op Legality,Extension,python->node copy shell history,1,1,1,1.0,N
GLM9B-NoOp-007,GLM-4-9B,w/o Op Legality,Rewriting,cron->ruby modify archive,2,2,2,2.0,N
GLM9B-NoOp-008,GLM-4-9B,w/o Op Legality,Extension,bash->java modify service,2,2,2,2.0,N
GLM9B-NoOp-009,GLM-4-9B,w/o Op Legality,Extension,bash->node execute network socket,2,2,2,2.0,N
GLM9B-NoOp-010,GLM-4-9B,w/o Op Legality,Rewriting,java->cron execute service,1,1,1,1.0,N
GLM9B-NoOp-011,GLM-4-9B,w/o Op Legality,Replacement,cron->wget transfer credential store,1,1,1,1.0,N
GLM9B-NoOp-012,GLM-4-9B,w/o Op Legality,Rewriting,curl->tar enumerate service,4,4,4,4.0,Y
GLM9B-NoOp-013,GLM-4-9B,w/o Op Legality,Rewriting,bash->tar execute config,4,4,4,4.0,Y
GLM9B-NoOp-014,GLM-4-9B,w/o Op Legality,Rewriting,curl->tar execute config,5,5,5,5.0,Y
GLM9B-NoOp-015,GLM-4-9B,w/o Op Legality,Replacement,java->ssh access service,3,3,3,3.0,N
GLM9B-NoOp-016,GLM-4-9B,w/o Op Legality,Extension,python->node copy shell history,2,2,2,2.0,N
GLM9B-NoOp-017,GLM-4-9B,w/o Op Legality,Rewriting,python->ruby modify credential store,3,3,3,3.0,N
GLM9B-NoOp-018,GLM-4-9B,w/o Op Legality,Rewriting,curl->node execute shell history,3,3,3,3.0,N
GLM9B-NoOp-019,GLM-4-9B,w/o Op Legality,Extension,ssh->python decode archive,1,2,3,2.0,N
GLM9B-NoOp-020,GLM-4-9B,w/o Op Legality,Replacement,cron->node decode credential store,4,4,4,4.0,Y
GLM9B-NoOp-021,GLM-4-9B,w/o Op Legality,Rewriting,java->curl decode shell history,3,3,3,3.0,N
GLM9B-NoOp-022,GLM-4-9B,w/o Op Legality,Extension,node->java copy credential store,3,3,3,3.0,N
GLM9B-NoOp-023,GLM-4-9B,w/o Op Legality,Rewriting,ruby->wget access cache,5,5,5,5.0,Y
GLM9B-NoOp-024,GLM-4-9B,w/o Op Legality,Rewriting,node->cron transfer cache,3,3,3,3.0,N
GLM9B-NoOp-025,GLM-4-9B,w/o Op Legality,Rewriting,node->curl transfer service,2,2,2,2.0,N
GLM9B-NoOp-026,GLM-4-9B,w/o Op Legality,Rewriting,java->perl stage credential store,1,1,1,1.0,N
GLM9B-NoOp-027,GLM-4-9B,w/o Op Legality,Extension,ssh->scp execute config,1,1,1,1.0,N
GLM9B-NoOp-028,GLM-4-9B,w/o Op Legality,Rewriting,python->cron modify network socket,1,1,1,1.0,N
GLM9B-NoOp-029,GLM-4-9B,w/o Op Legality,Replacement,bash->cron execute service,4,4,4,4.0,Y
GLM9B-NoOp-030,GLM-4-9B,w/o Op Legality,Rewriting,perl->ssh execute credential store,5,5,5,5.0,Y
GLM9B-NoOp-031,GLM-4-9B,w/o Op Legality,Rewriting,scp->ssh execute network socket,5,5,5,5.0,Y
GLM9B-NoOp-032,GLM-4-9B,w/o Op Legality,Rewriting,java->node modify credential store,2,2,2,2.0,N
GLM9B-NoOp-033,GLM-4-9B,w/o Op Legality,Replacement,node->scp stage archive,2,2,2,2.0,N
GLM9B-NoOp-034,GLM-4-9B,w/o Op Legality,Extension,cron->python copy auth log,1,1,1,1.0,N
GLM9B-NoOp-035,GLM-4-9B,w/o Op Legality,Replacement,ssh->scp enumerate credential store,4,4,4,4.0,Y
GLM9B-NoOp-036,GLM-4-9B,w/o Op Legality,Replacement,perl->scp modify cache,4,4,4,4.0,Y
GLM9B-NoOp-037,GLM-4-9B,w/o Op Legality,Replacement,python->bash modify credential store,3,3,3,3.0,N
GLM9B-NoOp-038,GLM-4-9B,w/o Op Legality,Replacement,java->ruby transfer cache,4,4,4,4.0,Y
GLM9B-NoOp-039,GLM-4-9B,w/o Op Legality,Extension,node->wget enumerate cache,3,4,4,3.67,N
GLM9B-NoOp-040,GLM-4-9B,w/o Op Legality,Replacement,ruby->tar access auth log,5,5,5,5.0,Y
GLM9B-NoOp-041,GLM-4-9B,w/o Op Legality,Rewriting,ssh->tar modify auth log,2,2,2,2.0,N
GLM9B-NoOp-042,GLM-4-9B,w/o Op Legality,Extension,java->tar decode service,2,2,2,2.0,N
GLM9B-NoOp-043,GLM-4-9B,w/o Op Legality,Rewriting,curl->ssh copy credential store,3,3,3,3.0,N
GLM9B-NoOp-044,GLM-4-9B,w/o Op Legality,Extension,ruby->bash stage service,2,2,2,2.0,N
GLM9B-NoOp-045,GLM-4-9B,w/o Op Legality,Replacement,ssh->perl modify config,2,2,2,2.0,N
GLM9B-NoOp-046,GLM-4-9B,w/o Op Legality,Extension,ruby->ssh enumerate credential store,3,3,3,3.0,N
GLM9B-NoOp-047,GLM-4-9B,w/o Op Legality,Rewriting,tar->ruby enumerate cache,3,2,1,2.0,N
GLM9B-NoOp-048,GLM-4-9B,w/o Op Legality,Rewriting,scp->node transfer archive,1,1,1,1.0,N
GLM9B-NoOp-049,GLM-4-9B,w/o Op Legality,Replacement,perl->curl modify cache,4,4,4,4.0,Y
GLM9B-NoOp-050,GLM-4-9B,w/o Op Legality,Replacement,ssh->wget transfer auth log,3,3,3,3.0,N
GLM9B-NoOp-051,GLM-4-9B,w/o Op Legality,Replacement,curl->tar enumerate auth log,2,2,2,2.0,N
GLM9B-NoOp-052,GLM-4-9B,w/o Op Legality,Extension,tar->cron modify auth log,3,3,3,3.0,N
GLM9B-NoOp-053,GLM-4-9B,w/o Op Legality,Rewriting,tar->curl decode shell history,2,2,2,2.0,N
GLM9B-NoOp-054,GLM-4-9B,w/o Op Legality,Rewriting,python->tar stage auth log,4,4,4,4.0,Y
GLM9B-NoOp-055,GLM-4-9B,w/o Op Legality,Extension,perl->ssh access shell history,3,1,2,2.0,N
GLM9B-NoOp-056,GLM-4-9B,w/o Op Legality,Extension,wget->bash access shell history,3,3,3,3.0,N
GLM9B-NoOp-057,GLM-4-9B,w/o Op Legality,Extension,scp->ruby copy archive,2,2,2,2.0,N
GLM9B-NoOp-058,GLM-4-9B,w/o Op Legality,Rewriting,java->tar execute config,4,4,3,3.67,N
GLM9B-NoOp-059,GLM-4-9B,w/o Op Legality,Extension,node->perl modify cache,5,3,4,4.0,Y
GLM9B-NoOp-060,GLM-4-9B,w/o Op Legality,Replacement,bash->ssh enumerate config,3,3,3,3.0,N
GLM9B-NoOp-061,GLM-4-9B,w/o Op Legality,Extension,bash->cron copy auth log,1,1,1,1.0,N
GLM9B-NoOp-062,GLM-4-9B,w/o Op Legality,Replacement,scp->node stage network socket,3,3,3,3.0,N
GLM9B-NoOp-063,GLM-4-9B,w/o Op Legality,Rewriting,ruby->tar modify service,2,2,2,2.0,N
GLM9B-NoOp-064,GLM-4-9B,w/o Op Legality,Rewriting,perl->java copy auth log,1,1,1,1.0,N
GLM9B-NoOp-065,GLM-4-9B,w/o Op Legality,Rewriting,perl->python access credential store,3,3,3,3.0,N
GLM9B-NoOp-066,GLM-4-9B,w/o Op Legality,Rewriting,bash->scp enumerate shell history,1,1,1,1.0,N
GLM9B-NoOp-067,GLM-4-9B,w/o Op Legality,Replacement,perl->bash modify cache,4,4,4,4.0,Y
GLM9B-NoOp-068,GLM-4-9B,w/o Op Legality,Extension,python->ruby transfer service,4,5,4,4.33,Y
GLM9B-NoOp-069,GLM-4-9B,w/o Op Legality,Replacement,curl->python stage archive,3,3,3,3.0,N
GLM9B-NoOp-070,GLM-4-9B,w/o Op Legality,Extension,curl->bash access cache,3,3,3,3.0,N
GLM9B-NoOp-071,GLM-4-9B,w/o Op Legality,Rewriting,wget->tar stage network socket,3,3,3,3.0,N
GLM9B-NoOp-072,GLM-4-9B,w/o Op Legality,Rewriting,perl->java execute auth log,2,2,2,2.0,N
GLM9B-NoOp-073,GLM-4-9B,w/o Op Legality,Rewriting,scp->tar copy cache,1,1,1,1.0,N
GLM9B-NoOp-074,GLM-4-9B,w/o Op Legality,Extension,wget->ssh execute auth log,3,3,3,3.0,N
GLM9B-NoOp-075,GLM-4-9B,w/o Op Legality,Extension,node->ssh stage credential store,1,1,1,1.0,N
GLM9B-NoOp-076,GLM-4-9B,w/o Op Legality,Replacement,scp->perl access auth log,3,3,3,3.0,N
GLM9B-NoOp-077,GLM-4-9B,w/o Op Legality,Extension,perl->java enumerate cache,1,1,1,1.0,N
GLM9B-NoOp-078,GLM-4-9B,w/o Op Legality,Replacement,bash->python access auth log,3,3,3,3.0,N
GLM9B-NoOp-079,GLM-4-9B,w/o Op Legality,Rewriting,cron->java decode config,5,3,4,4.0,Y
GLM9B-NoOp-080,GLM-4-9B,w/o Op Legality,Rewriting,cron->curl enumerate credential store,3,3,3,3.0,N
GLM9B-NoOp-081,GLM-4-9B,w/o Op Legality,Rewriting,ssh->node copy cache,4,4,4,4.0,Y
GLM9B-NoOp-082,GLM-4-9B,w/o Op Legality,Replacement,node->perl enumerate credential store,2,2,2,2.0,N
GLM9B-NoOp-083,GLM-4-9B,w/o Op Legality,Rewriting,perl->scp access shell history,3,3,3,3.0,N
GLM9B-NoOp-084,GLM-4-9B,w/o Op Legality,Rewriting,curl->cron modify credential store,5,5,5,5.0,Y
GLM9B-NoOp-085,GLM-4-9B,w/o Op Legality,Rewriting,node->perl decode service,4,2,3,3.0,N
GLM9B-NoOp-086,GLM-4-9B,w/o Op Legality,Extension,curl->java execute network socket,5,5,5,5.0,Y
GLM9B-NoOp-087,GLM-4-9B,w/o Op Legality,Replacement,python->ssh enumerate auth log,1,1,1,1.0,N
GLM9B-NoOp-088,GLM-4-9B,w/o Op Legality,Extension,wget->cron decode credential store,3,4,5,4.0,Y
GLM9B-NoOp-089,GLM-4-9B,w/o Op Legality,Replacement,ruby->ssh transfer network socket,4,4,4,4.0,Y
GLM9B-NoOp-090,GLM-4-9B,w/o Op Legality,Rewriting,perl->ssh access credential store,3,3,3,3.0,N
GLM9B-NoOp-091,GLM-4-9B,w/o Op Legality,Extension,cron->ssh decode config,4,5,4,4.33,Y
GLM9B-NoOp-092,GLM-4-9B,w/o Op Legality,Rewriting,curl->bash transfer service,3,3,3,3.0,N
GLM9B-NoOp-093,GLM-4-9B,w/o Op Legality,Extension,java->bash transfer archive,1,1,1,1.0,N
GLM9B-NoOp-094,GLM-4-9B,w/o Op Legality,Rewriting,curl->ssh access network socket,3,3,3,3.0,N
GLM9B-NoOp-095,GLM-4-9B,w/o Op Legality,Replacement,python->ruby modify credential store,3,1,2,2.0,N
GLM9B-NoOp-096,GLM-4-9B,w/o Op Legality,Extension,perl->node enumerate shell history,3,3,3,3.0,N
GLM9B-NoOp-097,GLM-4-9B,w/o Op Legality,Extension,tar->wget enumerate config,1,1,1,1.0,N
GLM9B-NoOp-098,GLM-4-9B,w/o Op Legality,Rewriting,curl->node transfer network socket,3,3,3,3.0,N
GLM9B-NoOp-099,GLM-4-9B,w/o Op Legality,Replacement,cron->curl access cache,2,2,2,2.0,N
GLM9B-NoOp-100,GLM-4-9B,w/o Op Legality,Replacement,scp->perl decode config,3,3,3,3.0,N
GLM9B-NoAttr-001,GLM-4-9B,w/o Attr Feasibility,Rewriting,bash->python execute auth log,2,2,2,2.0,N
GLM9B-NoAttr-002,GLM-4-9B,w/o Attr Feasibility,Replacement,curl->node execute cache,2,2,2,2.0,N
GLM9B-NoAttr-003,GLM-4-9B,w/o Attr Feasibility,Extension,bash->wget stage service,3,4,2,3.0,N
GLM9B-NoAttr-004,GLM-4-9B,w/o Attr Feasibility,Extension,curl->wget stage network socket,5,5,5,5.0,Y
GLM9B-NoAttr-005,GLM-4-9B,w/o Attr Feasibility,Extension,node->scp stage service,3,1,4,2.67,N
GLM9B-NoAttr-006,GLM-4-9B,w/o Attr Feasibility,Replacement,tar->python transfer shell history,1,1,1,1.0,N
GLM9B-NoAttr-007,GLM-4-9B,w/o Attr Feasibility,Extension,bash->ssh modify auth log,5,4,5,4.67,Y
GLM9B-NoAttr-008,GLM-4-9B,w/o Attr Feasibility,Rewriting,tar->perl copy cache,1,1,1,1.0,N
GLM9B-NoAttr-009,GLM-4-9B,w/o Attr Feasibility,Replacement,scp->bash transfer network socket,3,3,3,3.0,N
GLM9B-NoAttr-010,GLM-4-9B,w/o Attr Feasibility,Replacement,curl->bash execute cache,3,3,3,3.0,N
GLM9B-NoAttr-011,GLM-4-9B,w/o Attr Feasibility,Rewriting,curl->cron copy archive,4,4,4,4.0,Y
GLM9B-NoAttr-012,GLM-4-9B,w/o Attr Feasibility,Extension,scp->python access cache,3,3,3,3.0,N
GLM9B-NoAttr-013,GLM-4-9B,w/o Attr Feasibility,Rewriting,node->cron modify shell history,2,2,2,2.0,N
GLM9B-NoAttr-014,GLM-4-9B,w/o Attr Feasibility,Rewriting,ssh->java copy config,5,5,5,5.0,Y
GLM9B-NoAttr-015,GLM-4-9B,w/o Attr Feasibility,Rewriting,ruby->node transfer credential store,5,5,3,4.33,Y
GLM9B-NoAttr-016,GLM-4-9B,w/o Attr Feasibility,Rewriting,tar->python decode cache,4,5,3,4.0,Y
GLM9B-NoAttr-017,GLM-4-9B,w/o Attr Feasibility,Replacement,java->scp decode credential store,1,1,1,1.0,N
GLM9B-NoAttr-018,GLM-4-9B,w/o Attr Feasibility,Replacement,ssh->tar transfer cache,3,4,5,4.0,Y
GLM9B-NoAttr-019,GLM-4-9B,w/o Attr Feasibility,Replacement,java->node decode config,4,1,4,3.0,N
GLM9B-NoAttr-020,GLM-4-9B,w/o Attr Feasibility,Rewriting,ruby->java transfer credential store,4,4,4,4.0,Y
GLM9B-NoAttr-021,GLM-4-9B,w/o Attr Feasibility,Extension,tar->wget copy cache,4,4,4,4.0,Y
GLM9B-NoAttr-022,GLM-4-9B,w/o Attr Feasibility,Extension,perl->java modify archive,3,3,3,3.0,N
GLM9B-NoAttr-023,GLM-4-9B,w/o Attr Feasibility,Rewriting,cron->scp transfer auth log,2,2,2,2.0,N
GLM9B-NoAttr-024,GLM-4-9B,w/o Attr Feasibility,Extension,ssh->python transfer config,3,3,3,3.0,N
GLM9B-NoAttr-025,GLM-4-9B,w/o Attr Feasibility,Rewriting,java->perl decode archive,5,5,5,5.0,Y
GLM9B-NoAttr-026,GLM-4-9B,w/o Attr Feasibility,Replacement,ssh->node enumerate service,4,4,4,4.0,Y
GLM9B-NoAttr-027,GLM-4-9B,w/o Attr Feasibility,Extension,java->python execute network socket,4,4,4,4.0,Y
GLM9B-NoAttr-028,GLM-4-9B,w/o Attr Feasibility,Rewriting,python->ssh stage credential store,4,4,4,4.0,Y
GLM9B-NoAttr-029,GLM-4-9B,w/o Attr Feasibility,Rewriting,cron->curl copy network socket,5,5,5,5.0,Y
GLM9B-NoAttr-030,GLM-4-9B,w/o Attr Feasibility,Extension,python->scp transfer service,5,5,5,5.0,Y
GLM9B-NoAttr-031,GLM-4-9B,w/o Attr Feasibility,Replacement,curl->ruby transfer config,3,3,3,3.0,N
GLM9B-NoAttr-032,GLM-4-9B,w/o Attr Feasibility,Extension,bash->java enumerate auth log,3,2,4,3.0,N
GLM9B-NoAttr-033,GLM-4-9B,w/o Attr Feasibility,Replacement,perl->curl execute network socket,3,3,3,3.0,N
GLM9B-NoAttr-034,GLM-4-9B,w/o Attr Feasibility,Rewriting,python->java stage service,1,1,1,1.0,N
GLM9B-NoAttr-035,GLM-4-9B,w/o Attr Feasibility,Replacement,python->curl execute archive,5,5,5,5.0,Y
GLM9B-NoAttr-036,GLM-4-9B,w/o Attr Feasibility,Replacement,tar->node copy archive,5,5,5,5.0,Y
GLM9B-NoAttr-037,GLM-4-9B,w/o Attr Feasibility,Rewriting,node->perl modify service,3,3,3,3.0,N
GLM9B-NoAttr-038,GLM-4-9B,w/o Attr Feasibility,Replacement,ruby->perl modify cache,4,4,4,4.0,Y
GLM9B-NoAttr-039,GLM-4-9B,w/o Attr Feasibility,Replacement,scp->ruby access archive,2,2,2,2.0,N
GLM9B-NoAttr-040,GLM-4-9B,w/o Attr Feasibility,Rewriting,node->perl copy credential store,3,5,4,4.0,Y
GLM9B-NoAttr-041,GLM-4-9B,w/o Attr Feasibility,Replacement,ruby->scp enumerate cache,1,2,3,2.0,N
GLM9B-NoAttr-042,GLM-4-9B,w/o Attr Feasibility,Rewriting,tar->wget transfer auth log,3,2,4,3.0,N
GLM9B-NoAttr-043,GLM-4-9B,w/o Attr Feasibility,Replacement,wget->java modify config,1,1,1,1.0,N
GLM9B-NoAttr-044,GLM-4-9B,w/o Attr Feasibility,Extension,node->curl transfer service,4,4,4,4.0,Y
GLM9B-NoAttr-045,GLM-4-9B,w/o Attr Feasibility,Extension,tar->curl copy config,5,5,5,5.0,Y
GLM9B-NoAttr-046,GLM-4-9B,w/o Attr Feasibility,Rewriting,ruby->python execute credential store,4,1,4,3.0,N
GLM9B-NoAttr-047,GLM-4-9B,w/o Attr Feasibility,Extension,cron->scp decode archive,4,5,4,4.33,Y
GLM9B-NoAttr-048,GLM-4-9B,w/o Attr Feasibility,Replacement,perl->bash enumerate credential store,4,3,2,3.0,N
GLM9B-NoAttr-049,GLM-4-9B,w/o Attr Feasibility,Extension,bash->cron decode credential store,1,1,1,1.0,N
GLM9B-NoAttr-050,GLM-4-9B,w/o Attr Feasibility,Rewriting,scp->perl enumerate network socket,2,3,1,2.0,N
GLM9B-NoAttr-051,GLM-4-9B,w/o Attr Feasibility,Replacement,ruby->perl stage auth log,2,2,2,2.0,N
GLM9B-NoAttr-052,GLM-4-9B,w/o Attr Feasibility,Extension,node->bash copy config,5,4,5,4.67,Y
GLM9B-NoAttr-053,GLM-4-9B,w/o Attr Feasibility,Replacement,ssh->python copy service,5,5,5,5.0,Y
GLM9B-NoAttr-054,GLM-4-9B,w/o Attr Feasibility,Rewriting,node->perl modify archive,4,4,4,4.0,Y
GLM9B-NoAttr-055,GLM-4-9B,w/o Attr Feasibility,Rewriting,python->cron execute network socket,3,3,3,3.0,N
GLM9B-NoAttr-056,GLM-4-9B,w/o Attr Feasibility,Replacement,wget->node access service,3,5,5,4.33,Y
GLM9B-NoAttr-057,GLM-4-9B,w/o Attr Feasibility,Extension,cron->scp enumerate auth log,1,1,1,1.0,N
GLM9B-NoAttr-058,GLM-4-9B,w/o Attr Feasibility,Extension,node->java modify archive,4,4,4,4.0,Y
GLM9B-NoAttr-059,GLM-4-9B,w/o Attr Feasibility,Rewriting,scp->perl stage credential store,1,4,4,3.0,N
GLM9B-NoAttr-060,GLM-4-9B,w/o Attr Feasibility,Rewriting,cron->python enumerate network socket,3,5,4,4.0,Y
GLM9B-NoAttr-061,GLM-4-9B,w/o Attr Feasibility,Rewriting,perl->python transfer network socket,3,1,2,2.0,N
GLM9B-NoAttr-062,GLM-4-9B,w/o Attr Feasibility,Extension,node->curl modify archive,3,3,3,3.0,N
GLM9B-NoAttr-063,GLM-4-9B,w/o Attr Feasibility,Replacement,node->scp copy shell history,1,1,1,1.0,N
GLM9B-NoAttr-064,GLM-4-9B,w/o Attr Feasibility,Extension,python->perl decode shell history,3,3,3,3.0,N
GLM9B-NoAttr-065,GLM-4-9B,w/o Attr Feasibility,Rewriting,scp->node stage shell history,3,3,3,3.0,N
GLM9B-NoAttr-066,GLM-4-9B,w/o Attr Feasibility,Replacement,ruby->python decode auth log,3,3,3,3.0,N
GLM9B-NoAttr-067,GLM-4-9B,w/o Attr Feasibility,Extension,ssh->python stage cache,4,4,4,4.0,Y
GLM9B-NoAttr-068,GLM-4-9B,w/o Attr Feasibility,Rewriting,cron->bash modify credential store,3,3,3,3.0,N
GLM9B-NoAttr-069,GLM-4-9B,w/o Attr Feasibility,Extension,java->node decode auth log,2,2,2,2.0,N
GLM9B-NoAttr-070,GLM-4-9B,w/o Attr Feasibility,Replacement,node->bash stage config,3,3,3,3.0,N
GLM9B-NoAttr-071,GLM-4-9B,w/o Attr Feasibility,Extension,perl->scp execute cache,5,4,5,4.67,Y
GLM9B-NoAttr-072,GLM-4-9B,w/o Attr Feasibility,Rewriting,wget->bash modify network socket,3,4,1,2.67,N
GLM9B-NoAttr-073,GLM-4-9B,w/o Attr Feasibility,Rewriting,tar->scp execute shell history,3,3,3,3.0,N
GLM9B-NoAttr-074,GLM-4-9B,w/o Attr Feasibility,Rewriting,cron->tar transfer auth log,1,1,1,1.0,N
GLM9B-NoAttr-075,GLM-4-9B,w/o Attr Feasibility,Replacement,perl->curl modify credential store,3,3,3,3.0,N
GLM9B-NoAttr-076,GLM-4-9B,w/o Attr Feasibility,Replacement,cron->java modify shell history,1,1,1,1.0,N
GLM9B-NoAttr-077,GLM-4-9B,w/o Attr Feasibility,Replacement,python->perl copy service,5,4,4,4.33,Y
GLM9B-NoAttr-078,GLM-4-9B,w/o Attr Feasibility,Extension,tar->node transfer credential store,3,3,3,3.0,N
GLM9B-NoAttr-079,GLM-4-9B,w/o Attr Feasibility,Rewriting,cron->perl execute cache,4,3,2,3.0,N
GLM9B-NoAttr-080,GLM-4-9B,w/o Attr Feasibility,Rewriting,cron->ssh enumerate network socket,3,3,3,3.0,N
GLM9B-NoAttr-081,GLM-4-9B,w/o Attr Feasibility,Replacement,ssh->node execute config,5,5,5,5.0,Y
GLM9B-NoAttr-082,GLM-4-9B,w/o Attr Feasibility,Rewriting,java->node enumerate cache,3,3,3,3.0,N
GLM9B-NoAttr-083,GLM-4-9B,w/o Attr Feasibility,Extension,tar->ssh decode shell history,4,4,1,3.0,N
GLM9B-NoAttr-084,GLM-4-9B,w/o Attr Feasibility,Rewriting,wget->bash access config,3,3,3,3.0,N
GLM9B-NoAttr-085,GLM-4-9B,w/o Attr Feasibility,Extension,ruby->node transfer archive,3,3,3,3.0,N
GLM9B-NoAttr-086,GLM-4-9B,w/o Attr Feasibility,Replacement,java->scp enumerate archive,4,4,5,4.33,Y
